play_name,character,act,scene,sentence,text,tokens,sentiment_score
The Jew of Malta,BARABAS,ACT II.,none,19,And duck as low as any bare-foot friar;,"['duck', 'low', 'bare-foot', 'friar']",-0.2732
The Jew of Malta,BARABAS,ACT II.,none,20,"Hoping to see them starve upon a stall,","['Hoping', 'see', 'starve', 'upon', 'stall']",-0.2263
The Jew of Malta,BARABAS,ACT II.,none,21,"Or else be gather'd for in our synagogue,","['else', 'gather', 'synagogue']",0.0
The Jew of Malta,BARABAS,ACT II.,none,22,"That, when the offering-basin comes to me,","['offering-basin', 'comes']",0.0
The Jew of Malta,BARABAS,ACT II.,none,23,Even for charity I may spit into't.,"['Even', 'charity', 'may', 'spit', ""into't""]",0.4215
The Jew of Malta,BARABAS,ACT II.,none,24,"Here comes Don Lodowick, the governor's son,","['comes', 'Lodowick', 'governor', 'son']",0.0
The Jew of Malta,BARABAS,ACT II.,none,25,One that I love for his good father's sake.,"['One', 'love', 'good', 'father', 'sake']",0.7964
The Jew of Malta,LODOWICK,ACT II.,none,1,I hear the wealthy Jew walked this way:,"['hear', 'wealthy', 'Jew', 'walked', 'way']",0.3612
The Jew of Malta,LODOWICK,ACT II.,none,2,"I'll seek him out, and so insinuate,","['seek', 'insinuate']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,3,"That I may have a sight of Abigail,","['may', 'sight', 'Abigail']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,4,For Don Mathias tells me she is fair.,"['Mathias', 'tells', 'fair']",0.3182
The Jew of Malta,BARABAS,ACT II.,none,1,Now will I shew myself to have more of the serpent than,"['shew', 'serpent']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"the dove; that is, more knave than fool.","['dove', 'knave', 'fool']",-0.4877
The Jew of Malta,LODOWICK,ACT II.,none,1,Yond' walks the Jew:  now for fair Abigail.,"['Yond', 'walks', 'Jew', 'fair', 'Abigail']",0.3182
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, ay, no doubt but she's at your command.","['Ay', 'ay', 'doubt', 'command']",0.1419
The Jew of Malta,LODOWICK,ACT II.,none,1,"Barabas, thou know'st I am the governor's son.","['Barabas', ""know'st"", 'governor', 'son']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"I would you were his father too, sir! that's all the harm","['would', 'father', 'sir', 'harm']",-0.5848
The Jew of Malta,BARABAS,ACT II.,none,2,I wish you.?The slave looks like a hog's cheek new-singed.,"['wish', '\x94The', 'slave', 'looks', 'like', 'hog', 'cheek', 'new-singed']",0.6369
The Jew of Malta,LODOWICK,ACT II.,none,1,"Whither walk'st thou, Barabas?","['Whither', ""walk'st"", 'Barabas']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"No further:  'tis a custom held with us,","[""'t"", 'custom', 'held']",-0.296
The Jew of Malta,BARABAS,ACT II.,none,2,"That when we speak with Gentiles like to you,","['speak', 'Gentiles', 'like']",0.3612
The Jew of Malta,BARABAS,ACT II.,none,3,We turn into  the air to purge ourselves;,"['turn', 'air', 'purge']",0.0
The Jew of Malta,BARABAS,ACT II.,none,4,For unto us the promise doth belong.,"['unto', 'promise', 'doth', 'belong']",0.3182
The Jew of Malta,LODOWICK,ACT II.,none,1,"Well, Barabas, canst help me to a diamond?","['Well', 'Barabas', 'canst', 'help', 'diamond']",0.7351
The Jew of Malta,BARABAS,ACT II.,none,1,"O, sir, your father had my diamonds:","['sir', 'father', 'diamonds']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,Yet I have one left that will serve your turn.,"['Yet', 'one', 'left', 'serve', 'turn']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,"I mean my daughter; but, ere he shall have her,","['mean', 'daughter', 'shall']",0.0
The Jew of Malta,BARABAS,ACT II.,none,4,I'll sacrifice her on a pile of wood:,"['sacrifice', 'pile', 'wood']",0.0
The Jew of Malta,BARABAS,ACT II.,none,5,"I ha' the poison of the city  for him,","['ha', 'poison', 'city']",-0.5423
The Jew of Malta,BARABAS,ACT II.,none,6,And the white leprosy.,"['white', 'leprosy']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,What sparkle does it give without a foil?,"['sparkle', 'give', 'without', 'foil']",0.4215
The Jew of Malta,BARABAS,ACT II.,none,1,The diamond that I talk of ne'er was foil'd:,"['diamond', 'talk', ""ne'er"", 'foil']",0.34
The Jew of Malta,BARABAS,ACT II.,none,2,"But, when he touches it, it will be foil'd.","['touches', 'foil']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,"Lord Lodowick, it sparkles bright and fair.","['Lord', 'Lodowick', 'sparkles', 'bright', 'fair']",0.7579
The Jew of Malta,LODOWICK,ACT II.,none,1,"Is it square or pointed? pray, let me know.","['square', 'pointed', 'pray', 'let', 'know']",0.3182
The Jew of Malta,BARABAS,ACT II.,none,1,"Pointed it is, good sir,?but not for you.","['Pointed', 'good', 'sir', '\x94but']",0.4404
The Jew of Malta,LODOWICK,ACT II.,none,1,I like it much the better.,"['like', 'much', 'better']",0.6597
The Jew of Malta,BARABAS,ACT II.,none,1,So do I too.,[],0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,How shews it by night?,"['shews', 'night']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,Outshines Cynthia's rays:,"['Outshines', 'Cynthia', 'rays']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,You'll like it better far o' nights than days.,"['like', 'better', 'far', 'nights', 'days']",0.6597
The Jew of Malta,LODOWICK,ACT II.,none,1,And what's the price?,['price'],0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Your life, an if you have it .?O my lord,","['life', '\x94O', 'lord']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"We will not jar about the price:  come to my house,","['jar', 'price', 'come', 'house']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,And I will give't your honour?with a vengeance.,"[""give't"", 'honour', '\x94with', 'vengeance']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,"No, Barabas, I will deserve it first.","['Barabas', 'deserve', 'first']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Good sir,","['Good', 'sir']",0.4404
The Jew of Malta,BARABAS,ACT II.,none,2,"Your father has deserv'd it at my hands,","['father', 'deserv', 'hands']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,"Who, of mere charity and Christian ruth,","['mere', 'charity', 'Christian', 'ruth']",0.4215
The Jew of Malta,BARABAS,ACT II.,none,4,"To bring me to religious purity,","['bring', 'religious', 'purity']",0.0
The Jew of Malta,BARABAS,ACT II.,none,5,"And, as it were, in catechising sort,","['catechising', 'sort']",0.0
The Jew of Malta,BARABAS,ACT II.,none,6,"To make me mindful of my mortal sins,","['make', 'mindful', 'mortal', 'sins']",-0.4588
The Jew of Malta,BARABAS,ACT II.,none,7,"Against my will, and whether I would or no,","['whether', 'would']",0.0
The Jew of Malta,BARABAS,ACT II.,none,8,"Seiz'd all I had, and thrust me out o' doors,","['Seiz', 'thrust', 'doors']",0.0
The Jew of Malta,BARABAS,ACT II.,none,9,And made my house a place for nuns most chaste.,"['made', 'house', 'place', 'nuns', 'chaste']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,No doubt your soul shall reap the fruit of it.,"['doubt', 'soul', 'shall', 'reap', 'fruit']",0.2755
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, but, my lord, the harvest is far off:","['Ay', 'lord', 'harvest', 'far']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,And yet I know the prayers of those nuns,"['yet', 'know', 'prayers', 'nuns']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,"And holy friars, having money for their pains,","['holy', 'friars', 'money', 'pains']",-0.4215
The Jew of Malta,BARABAS,ACT II.,none,4,Are wondrous;?and indeed do no man good;,"['wondrous', '\x94and', 'indeed', 'man', 'good']",-0.5583
The Jew of Malta,BARABAS,ACT II.,none,5,"And, seeing they are not idle, but still doing,","['seeing', 'idle', 'still']",0.0
The Jew of Malta,BARABAS,ACT II.,none,6,"'Tis likely they in time may reap some fruit,","[""'T"", 'likely', 'time', 'may', 'reap', 'fruit']",0.0
The Jew of Malta,BARABAS,ACT II.,none,7,"I mean, in fullness of perfection.","['mean', 'fullness', 'perfection']",0.5719
The Jew of Malta,LODOWICK,ACT II.,none,1,"Good Barabas, glance not at our holy nuns.","['Good', 'Barabas', 'glance', 'holy', 'nuns']",0.4404
The Jew of Malta,BARABAS,ACT II.,none,1,"No, but I do it through a burning zeal,","['burning', 'zeal']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,Hoping ere long to set the house a-fire;,"['Hoping', 'long', 'set', 'house', 'a-fire']",0.4215
The Jew of Malta,BARABAS,ACT II.,none,3,"For, though they do a while increase and multiply,","['though', 'increase', 'multiply']",0.3182
The Jew of Malta,BARABAS,ACT II.,none,4,I'll have a saying to that nunnery.,"['saying', 'nunnery']",0.0
The Jew of Malta,BARABAS,ACT II.,none,5,"As for the diamond, sir, I told you of,","['diamond', 'sir', 'told']",0.34
The Jew of Malta,BARABAS,ACT II.,none,6,"Come home, and there's no price shall make us part,","['Come', 'home', 'price', 'shall', 'make', 'part']",-0.296
The Jew of Malta,BARABAS,ACT II.,none,7,"Even for your honourable father's sake,","['Even', 'honourable', 'father', 'sake']",0.4767
The Jew of Malta,BARABAS,ACT II.,none,8,It shall go hard but I will see your death.,"['shall', 'go', 'hard', 'see', 'death']",-0.7615
The Jew of Malta,BARABAS,ACT II.,none,9,But now I must be gone to buy a slave.,"['must', 'gone', 'buy', 'slave']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,"And, Barabas, I'll bear thee company.","['Barabas', 'bear', 'company']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Come, then; here's the market-place.","['Come', 'market-place']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,What's the price of this slave? two hundred crowns! do the Turks,"['price', 'slave', 'two', 'hundred', 'crowns', 'Turks']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,weigh so much?,"['weigh', 'much']",0.0
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Sir, that's his price.","['Sir', 'price']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"What, can he steal, that you demand so much?","['steal', 'demand', 'much']",-0.5719
The Jew of Malta,BARABAS,ACT II.,none,2,Belike he has some new trick for a purse;,"['Belike', 'new', 'trick', 'purse']",-0.0516
The Jew of Malta,BARABAS,ACT II.,none,3,"An if he has, he is worth three hundred plates,","['worth', 'three', 'hundred', 'plates']",0.2263
The Jew of Malta,BARABAS,ACT II.,none,4,"So that, being bought, the town-seal might be got","['bought', 'town-seal', 'might', 'got']",0.0
The Jew of Malta,BARABAS,ACT II.,none,5,To keep him for his life-time from the gallows:,"['keep', 'life-time', 'gallows']",0.0
The Jew of Malta,BARABAS,ACT II.,none,6,"The sessions-day is critical to thieves,","['sessions-day', 'critical', 'thieves']",-0.6808
The Jew of Malta,BARABAS,ACT II.,none,7,And few or none scape but by being purg'd.,"['none', 'scape', 'purg']",0.0
The Jew of Malta,LODOWICK,ACT II.,none,1,Rat'st thou this Moor but at two hundred plates?,"[""Rat'st"", 'Moor', 'two', 'hundred', 'plates']",0.0
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"No more, my lord.",['lord'],-0.296
The Jew of Malta,BARABAS,ACT II.,none,1,Why should this Turk be dearer than that Moor?,"['Turk', 'dearer', 'Moor']",0.4404
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Because he is young, and has more qualities.","['young', 'qualities']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"What, hast the philosopher's stone? an thou hast, break","['philosopher', 'stone', 'break']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"my head with it, I'll forgive thee.","['head', 'forgive']",0.2732
The Jew of Malta,SLAVE,ACT II.,none,1,"No, sir; I can cut and shave.","['sir', 'cut', 'shave']",-0.2732
The Jew of Malta,BARABAS,ACT II.,none,1,"Let me see, sirrah; are you not an old shaver?","['Let', 'see', 'sirrah', 'old', 'shaver']",0.0
The Jew of Malta,SLAVE,ACT II.,none,1,"Alas, sir, I am a very youth!","['sir', 'youth']",-0.3382
The Jew of Malta,BARABAS,ACT II.,none,1,"A youth! I'll buy you, and marry you to Lady Vanity,","['youth', 'buy', 'marry', 'Lady', 'Vanity']",-0.2942
The Jew of Malta,BARABAS,ACT II.,none,2,if you do well.,['well'],0.2732
The Jew of Malta,SLAVE,ACT II.,none,1,"I will serve you, sir.","['serve', 'sir']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Some wicked trick or other:  it may be, under colour","['wicked', 'trick', 'may', 'colour']",-0.5574
The Jew of Malta,BARABAS,ACT II.,none,2,"of shaving, thou'lt cut my throat for my goods.  Tell me,","['shaving', ""thou'lt"", 'cut', 'throat', 'goods', 'Tell']",-0.2732
The Jew of Malta,BARABAS,ACT II.,none,3,hast thou thy health well?,"['health', 'well']",0.2732
The Jew of Malta,SLAVE,ACT II.,none,1,"Ay, passing well.","['Ay', 'passing', 'well']",0.2732
The Jew of Malta,BARABAS,ACT II.,none,1,"So much the worse:  I must have one that's sickly, an't","['much', 'worse', 'must', 'one', 'sickly', ""n't""]",-0.5209
The Jew of Malta,BARABAS,ACT II.,none,2,be but for sparing victuals:  'tis not a stone of beef a-day,"['sparing', 'victuals', ""'t"", 'stone', 'beef', 'a-day']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,will maintain you in these chops.?Let me see one that's,"['maintain', 'chops', '\x94Let', 'see', 'one']",0.0
The Jew of Malta,BARABAS,ACT II.,none,4,somewhat leaner.,"['somewhat', 'leaner']",0.0
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,Here's a leaner; how like you him?,"['leaner', 'like']",0.3612
The Jew of Malta,BARABAS,ACT II.,none,1,Where wast thou born?,"['wast', 'born']",0.0
The Jew of Malta,ITHAMORE,ACT II.,none,1,In Thrace; brought up in Arabia.,"['Thrace', 'brought', 'Arabia']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,So much the better; thou art for my turn.,"['much', 'better', 'turn']",0.4877
The Jew of Malta,BARABAS,ACT II.,none,2,An hundred crowns?  I'll have him; there's the coin.,"['hundred', 'crowns', 'coin']",0.0
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Then mark him, sir, and take him hence.","['mark', 'sir', 'take']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Ay, mark him, you were best; for this is he","['Ay', 'mark', 'best']",0.6369
The Jew of Malta,BARABAS,ACT II.,none,2,That by my help shall do much villany.,"['help', 'shall', 'much', 'villany']",0.4019
The Jew of Malta,BARABAS,ACT II.,none,3,"My lord, farewell.?Come, sirrah; you are mine.","['lord', 'farewell', '\x94Come', 'sirrah']",0.0
The Jew of Malta,BARABAS,ACT II.,none,4,"As for the diamond, it shall be yours:","['diamond', 'shall']",0.34
The Jew of Malta,BARABAS,ACT II.,none,5,"I pray, sir, be no stranger at my house;","['pray', 'sir', 'stranger', 'house']",0.0258
The Jew of Malta,BARABAS,ACT II.,none,6,All that I have shall be at your command.,"['shall', 'command']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,1,What make the Jew and Lodowick so private?,"['make', 'Jew', 'Lodowick', 'private']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,2,I fear me 'tis about fair Abigail.,"['fear', ""'t"", 'fair', 'Abigail']",-0.2263
The Jew of Malta,BARABAS,ACT II.,none,1,Yonder comes Don Mathias; let us stay:,"['Yonder', 'comes', 'Mathias', 'let', 'stay']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"He loves my daughter, and she holds him dear;","['loves', 'daughter', 'holds', 'dear']",0.743
The Jew of Malta,BARABAS,ACT II.,none,3,"But I have sworn to frustrate both their hopes,","['sworn', 'frustrate', 'hopes']",-0.0772
The Jew of Malta,BARABAS,ACT II.,none,4,And be reveng'd upon the?governor.,"['reveng', 'upon', '\x94governor']",0.0
The Jew of Malta,KATHARINE,ACT II.,none,1,"This Moor is comeliest, is he not? speak, son.","['Moor', 'comeliest', 'speak', 'son']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,1,"No, this is the better, mother, view this well.","['better', 'mother', 'view', 'well']",0.6457
The Jew of Malta,BARABAS,ACT II.,none,1,"Seem not to know me here before your mother,","['Seem', 'know', 'mother']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,Lest she mistrust the match that is in hand:,"['Lest', 'mistrust', 'match', 'hand']",0.4939
The Jew of Malta,BARABAS,ACT II.,none,3,"When you have brought her home, come to my house;","['brought', 'home', 'come', 'house']",0.0
The Jew of Malta,BARABAS,ACT II.,none,4,"Think of me as thy father:  son, farewell.","['Think', 'father', 'son', 'farewell']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,1,But wherefore talk'd Don Lodowick with you?,"['talk', 'Lodowick']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Tush, man! we talk'd of diamonds, not of Abigail.","['Tush', 'man', 'talk', 'diamonds', 'Abigail']",0.0
The Jew of Malta,KATHARINE,ACT II.,none,1,"Tell me, Mathias, is not that the Jew?","['Tell', 'Mathias', 'Jew']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"As for the comment on the Maccabees,","['comment', 'Maccabees']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"I have it, sir, and 'tis at your command.","['sir', ""'t"", 'command']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,1,"Yes, madam, and my talk with him was","['Yes', 'madam', 'talk']",0.4019
The Jew of Malta,MATHIAS,ACT II.,none,2,About the borrowing of a book or two.,"['borrowing', 'book', 'two']",0.0
The Jew of Malta,KATHARINE,ACT II.,none,1,Converse not with him; he is cast off from heaven.,"['Converse', 'cast', 'heaven']",0.5106
The Jew of Malta,KATHARINE,ACT II.,none,2,"Thou hast thy crowns, fellow.?Come, let's away.","['crowns', 'fellow', '\x94Come', 'let', 'away']",0.0
The Jew of Malta,MATHIAS,ACT II.,none,1,"Sirrah Jew, remember the book.","['Sirrah', 'Jew', 'remember', 'book']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Marry, will I, sir.","['Marry', 'sir']",0.0
The Jew of Malta,FIRST OFFICER,ACT II.,none,1,"Come, I have made a reasonable market; let's away.","['Come', 'made', 'reasonable', 'market', 'let', 'away']",0.0
The Jew of Malta,BARABAS,ACT II.,none,1,"Now let me know thy name, and therewithal","['let', 'know', 'name', 'therewithal']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,"Thy birth, condition, and profession.","['birth', 'condition', 'profession']",0.0
The Jew of Malta,ITHAMORE,ACT II.,none,1,"Faith, sir, my birth is but mean; my name's Ithamore;","['Faith', 'sir', 'birth', 'mean', 'name', 'Ithamore']",0.2263
The Jew of Malta,ITHAMORE,ACT II.,none,2,my profession what you please.,"['profession', 'please']",0.3182
The Jew of Malta,BARABAS,ACT II.,none,1,"Hast thou no trade? then listen to my words,","['trade', 'listen', 'words']",-0.296
The Jew of Malta,BARABAS,ACT II.,none,2,And I will teach  that shall stick by thee:,"['teach', 'shall', 'stick']",0.0
The Jew of Malta,BARABAS,ACT II.,none,3,"First, be thou void of these affections,","['First', 'void', 'affections']",0.3612
The Jew of Malta,BARABAS,ACT II.,none,4,"Compassion, love, vain hope, and heartless fear;","['Compassion', 'love', 'vain', 'hope', 'heartless', 'fear']",0.2263
The Jew of Malta,BARABAS,ACT II.,none,5,"Be mov'd at nothing, see thou pity none,","['mov', 'nothing', 'see', 'pity', 'none']",0.2235
The Jew of Malta,BARABAS,ACT II.,none,6,But to thyself smile when the Christians moan.,"['thyself', 'smile', 'Christians', 'moan']",0.3291
The Jew of Malta,ITHAMORE,ACT II.,none,1,"O, brave, master!  I worship your nose  for this.","['brave', 'master', 'worship', 'nose']",0.7088
The Jew of Malta,BARABAS,ACT II.,none,1,"As for myself, I walk abroad o' nights,","['walk', 'abroad', 'nights']",0.0
The Jew of Malta,BARABAS,ACT II.,none,2,And kill sick people groaning under walls:,"['kill', 'sick', 'people', 'groaning', 'walls']",-0.8402
The Jew of Malta,BARABAS,ACT II.,none,3,Sometimes I go about and poison wells;,"['Sometimes', 'go', 'poison', 'wells']",-0.3612
