Column1,play_name,genre,character,act,scene,sentence,text,sex
22079,The Merchant of Venice,Comedy,Portia,5,1,113,No better a musician than the wren.,female
22080,The Merchant of Venice,Comedy,Portia,5,1,114,How many things by season season'd are,female
22081,The Merchant of Venice,Comedy,Portia,5,1,115,To their right praise and true perfection!,female
22082,The Merchant of Venice,Comedy,Portia,5,1,116,"Peace, ho! the moon sleeps with Endymion",female
22083,The Merchant of Venice,Comedy,Portia,5,1,117,And would not be awaked.,female
22084,The Merchant of Venice,Comedy,Lorenzo,5,1,118,"That is the voice,",male
22085,The Merchant of Venice,Comedy,Lorenzo,5,1,119,"Or I am much deceived, of Portia.",male
22086,The Merchant of Venice,Comedy,Portia,5,1,120,"He knows me as the blind man knows the cuckoo,",female
22087,The Merchant of Venice,Comedy,Portia,5,1,121,By the bad voice.,female
22088,The Merchant of Venice,Comedy,Lorenzo,5,1,122,"Dear lady, welcome home.",male
22089,The Merchant of Venice,Comedy,Portia,5,1,123,"We have been praying for our husbands' healths,",female
22090,The Merchant of Venice,Comedy,Portia,5,1,124,"Which speed, we hope, the better for our words.",female
22091,The Merchant of Venice,Comedy,Portia,5,1,125,Are they return'd?,female
22092,The Merchant of Venice,Comedy,Lorenzo,5,1,126,"Madam, they are not yet;",male
22093,The Merchant of Venice,Comedy,Lorenzo,5,1,127,"But there is come a messenger before,",male
22094,The Merchant of Venice,Comedy,Lorenzo,5,1,128,To signify their coming.,male
22095,The Merchant of Venice,Comedy,Portia,5,1,129,"Go in, Nerissa;",female
22096,The Merchant of Venice,Comedy,Portia,5,1,130,Give order to my servants that they take,female
22097,The Merchant of Venice,Comedy,Portia,5,1,131,No note at all of our being absent hence;,female
22098,The Merchant of Venice,Comedy,Portia,5,1,132,"Nor you, Lorenzo; Jessica, nor you.",female
22099,The Merchant of Venice,Comedy,Lorenzo,5,1,133,Your husband is at hand; I hear his trumpet:,male
22100,The Merchant of Venice,Comedy,Lorenzo,5,1,134,"We are no tell-tales, madam; fear you not.",male
22101,The Merchant of Venice,Comedy,Portia,5,1,135,This night methinks is but the daylight sick;,female
22102,The Merchant of Venice,Comedy,Portia,5,1,136,"It looks a little paler: 'tis a day,",female
22103,The Merchant of Venice,Comedy,Portia,5,1,137,Such as the day is when the sun is hid.,female
22104,The Merchant of Venice,Comedy,Bassanio,5,1,138,"We should hold day with the Antipodes,",male
22105,The Merchant of Venice,Comedy,Bassanio,5,1,139,If you would walk in absence of the sun.,male
22106,The Merchant of Venice,Comedy,Portia,5,1,140,"Let me give light, but let me not be light;",female
22107,The Merchant of Venice,Comedy,Portia,5,1,141,"For a light wife doth make a heavy husband,",female
22108,The Merchant of Venice,Comedy,Portia,5,1,142,And never be Bassanio so for me:,female
22109,The Merchant of Venice,Comedy,Portia,5,1,143,"But God sort all! You are welcome home, my lord.",female
22110,The Merchant of Venice,Comedy,Bassanio,5,1,144,"I thank you, madam. Give welcome to my friend.",male
22111,The Merchant of Venice,Comedy,Bassanio,5,1,145,"This is the man, this is Antonio,",male
22112,The Merchant of Venice,Comedy,Bassanio,5,1,146,To whom I am so infinitely bound.,male
22113,The Merchant of Venice,Comedy,Portia,5,1,147,You should in all sense be much bound to him.,female
22114,The Merchant of Venice,Comedy,Portia,5,1,148,"For, as I hear, he was much bound for you.",female
22115,The Merchant of Venice,Comedy,Antonio,5,1,149,No more than I am well acquitted of.,male
22116,The Merchant of Venice,Comedy,Portia,5,1,150,"Sir, you are very welcome to our house:",female
22117,The Merchant of Venice,Comedy,Portia,5,1,151,"It must appear in other ways than words,",female
22118,The Merchant of Venice,Comedy,Portia,5,1,152,Therefore I scant this breathing courtesy.,female
22119,The Merchant of Venice,Comedy,Gratiano,5,1,153,[To NERISSA]  By yonder moon I swear you do me wrong;,male
22120,The Merchant of Venice,Comedy,Gratiano,5,1,154,"In faith, I gave it to the judge's clerk:",male
22121,The Merchant of Venice,Comedy,Gratiano,5,1,155,"Would he were gelt that had it, for my part,",male
22122,The Merchant of Venice,Comedy,Gratiano,5,1,156,"Since you do take it, love, so much at heart.",male
22123,The Merchant of Venice,Comedy,Portia,5,1,157,"A quarrel, ho, already! what's the matter?",female
22124,The Merchant of Venice,Comedy,Gratiano,5,1,158,"About a hoop of gold, a paltry ring",male
22125,The Merchant of Venice,Comedy,Gratiano,5,1,159,"That she did give me, whose posy was",male
22126,The Merchant of Venice,Comedy,Gratiano,5,1,160,For all the world like cutler's poetry,male
22127,The Merchant of Venice,Comedy,Gratiano,5,1,161,"Upon  a knife, 'Love me, and leave me not.'",male
22128,The Merchant of Venice,Comedy,Nerissa,5,1,162,What talk you of the posy or the value?,female
22129,The Merchant of Venice,Comedy,Nerissa,5,1,163,"You swore to me, when I did give it you,",female
22130,The Merchant of Venice,Comedy,Nerissa,5,1,164,That you would wear it till your hour of death,female
22131,The Merchant of Venice,Comedy,Nerissa,5,1,165,And that it should lie with you in your grave:,female
22132,The Merchant of Venice,Comedy,Nerissa,5,1,166,"Though not for me, yet for your vehement oaths,",female
22133,The Merchant of Venice,Comedy,Nerissa,5,1,167,You should have been respective and have kept it.,female
22134,The Merchant of Venice,Comedy,Nerissa,5,1,168,"Gave it a judge's clerk! no, God's my judge,",female
22135,The Merchant of Venice,Comedy,Nerissa,5,1,169,The clerk will ne'er wear hair on's face that had it.,female
22136,The Merchant of Venice,Comedy,Gratiano,5,1,170,"He will, an if he live to be a man.",male
22137,The Merchant of Venice,Comedy,Nerissa,5,1,171,"Ay, if a woman live to be a man.",female
22138,The Merchant of Venice,Comedy,Gratiano,5,1,172,"Now, by this hand, I gave it to a youth,",male
22139,The Merchant of Venice,Comedy,Gratiano,5,1,173,"A kind of boy, a little scrubbed boy,",male
22140,The Merchant of Venice,Comedy,Gratiano,5,1,174,"No higher than thyself; the judge's clerk,",male
22141,The Merchant of Venice,Comedy,Gratiano,5,1,175,"A prating boy, that begg'd it as a fee:",male
22142,The Merchant of Venice,Comedy,Gratiano,5,1,176,I could not for my heart deny it him.,male
22143,The Merchant of Venice,Comedy,Portia,5,1,177,"You were to blame, I must be plain with you,",female
22144,The Merchant of Venice,Comedy,Portia,5,1,178,To part so slightly with your wife's first gift:,female
22145,The Merchant of Venice,Comedy,Portia,5,1,179,A thing stuck on with oaths upon your finger,female
22146,The Merchant of Venice,Comedy,Portia,5,1,180,And so riveted with faith unto your flesh.,female
22147,The Merchant of Venice,Comedy,Portia,5,1,181,I gave my love a ring and made him swear,female
22148,The Merchant of Venice,Comedy,Portia,5,1,182,Never to part with it; and here he stands;,female
22149,The Merchant of Venice,Comedy,Portia,5,1,183,I dare be sworn for him he would not leave it,female
22150,The Merchant of Venice,Comedy,Portia,5,1,184,"Nor pluck it from his finger, for the wealth",female
22151,The Merchant of Venice,Comedy,Portia,5,1,185,"That the world masters. Now, in faith, Gratiano,",female
22152,The Merchant of Venice,Comedy,Portia,5,1,186,You give your wife too unkind a cause of grief:,female
22153,The Merchant of Venice,Comedy,Portia,5,1,187,"An 'twere to me, I should be mad at it.",female
22154,The Merchant of Venice,Comedy,Bassanio,5,1,188,"[Aside]  Why, I were best to cut my left hand off",male
22155,The Merchant of Venice,Comedy,Bassanio,5,1,189,And swear I lost the ring defending it.,male
22156,The Merchant of Venice,Comedy,Gratiano,5,1,190,My Lord Bassanio gave his ring away,male
22157,The Merchant of Venice,Comedy,Gratiano,5,1,191,Unto the judge that begg'd it and indeed,male
22158,The Merchant of Venice,Comedy,Gratiano,5,1,192,"Deserved it too; and then the boy, his clerk,",male
22159,The Merchant of Venice,Comedy,Gratiano,5,1,193,"That took some pains in writing, he begg'd mine;",male
22160,The Merchant of Venice,Comedy,Gratiano,5,1,194,And neither man nor master would take aught,male
22161,The Merchant of Venice,Comedy,Gratiano,5,1,195,But the two rings.,male
22162,The Merchant of Venice,Comedy,Portia,5,1,196,What ring gave you my lord?,female
22163,The Merchant of Venice,Comedy,Portia,5,1,197,"Not that, I hope, which you received of me.",female
22164,The Merchant of Venice,Comedy,Bassanio,5,1,198,"If I could add a lie unto a fault,",male
22165,The Merchant of Venice,Comedy,Bassanio,5,1,199,I would deny it; but you see my finger,male
22166,The Merchant of Venice,Comedy,Bassanio,5,1,200,Hath not the ring upon it; it is gone.,male
22167,The Merchant of Venice,Comedy,Portia,5,1,201,Even so void is your false heart of truth.,female
22168,The Merchant of Venice,Comedy,Portia,5,1,202,"By heaven, I will ne'er come in your bed",female
22169,The Merchant of Venice,Comedy,Portia,5,1,203,Until I see the ring.,female
22170,The Merchant of Venice,Comedy,Nerissa,5,1,204,Nor I in yours,female
22171,The Merchant of Venice,Comedy,Nerissa,5,1,205,Till I again see mine.,female
22172,The Merchant of Venice,Comedy,Bassanio,5,1,206,"Sweet Portia,",male
22173,The Merchant of Venice,Comedy,Bassanio,5,1,207,"If you did know to whom I gave the ring,",male
22174,The Merchant of Venice,Comedy,Bassanio,5,1,208,If you did know for whom I gave the ring,male
22175,The Merchant of Venice,Comedy,Bassanio,5,1,209,And would conceive for what I gave the ring,male
22176,The Merchant of Venice,Comedy,Bassanio,5,1,210,"And how unwillingly I left the ring,",male
22177,The Merchant of Venice,Comedy,Bassanio,5,1,211,"When nought would be accepted but the ring,",male
22178,The Merchant of Venice,Comedy,Bassanio,5,1,212,You would abate the strength of your displeasure.,male
22179,The Merchant of Venice,Comedy,Portia,5,1,213,"If you had known the virtue of the ring,",female
22180,The Merchant of Venice,Comedy,Portia,5,1,214,"Or half her worthiness that gave the ring,",female
22181,The Merchant of Venice,Comedy,Portia,5,1,215,"Or your own honour to contain the ring,",female
22182,The Merchant of Venice,Comedy,Portia,5,1,216,You would not then have parted with the ring.,female
22183,The Merchant of Venice,Comedy,Portia,5,1,217,"What man is there so much unreasonable,",female
22184,The Merchant of Venice,Comedy,Portia,5,1,218,If you had pleased to have defended it,female
22185,The Merchant of Venice,Comedy,Portia,5,1,219,"With any terms of zeal, wanted the modesty",female
22186,The Merchant of Venice,Comedy,Portia,5,1,220,To urge the thing held as a ceremony?,female
22187,The Merchant of Venice,Comedy,Portia,5,1,221,Nerissa teaches me what to believe:,female
22188,The Merchant of Venice,Comedy,Portia,5,1,222,I'll die for't but some woman had the ring.,female
22189,The Merchant of Venice,Comedy,Bassanio,5,1,223,"No, by my honour, madam, by my soul,",male
22190,The Merchant of Venice,Comedy,Bassanio,5,1,224,"No woman had it, but a civil doctor,",male
22191,The Merchant of Venice,Comedy,Bassanio,5,1,225,Which did refuse three thousand ducats of me,male
22192,The Merchant of Venice,Comedy,Bassanio,5,1,226,And begg'd the ring; the which I did deny him,male
22193,The Merchant of Venice,Comedy,Bassanio,5,1,227,And suffer'd him to go displeased away;,male
22194,The Merchant of Venice,Comedy,Bassanio,5,1,228,Even he that did uphold the very life,male
22195,The Merchant of Venice,Comedy,Bassanio,5,1,229,"Of my dear friend. What should I say, sweet lady?",male
22196,The Merchant of Venice,Comedy,Bassanio,5,1,230,I was enforced to send it after him;,male
22197,The Merchant of Venice,Comedy,Bassanio,5,1,231,I was beset with shame and courtesy;,male
22198,The Merchant of Venice,Comedy,Bassanio,5,1,232,My honour would not let ingratitude,male
22199,The Merchant of Venice,Comedy,Bassanio,5,1,233,"So much besmear it. Pardon me, good lady;",male
22200,The Merchant of Venice,Comedy,Bassanio,5,1,234,"For, by these blessed candles of the night,",male
22201,The Merchant of Venice,Comedy,Bassanio,5,1,235,"Had you been there, I think you would have begg'd",male
22202,The Merchant of Venice,Comedy,Bassanio,5,1,236,The ring of me to give the worthy doctor.,male
22203,The Merchant of Venice,Comedy,Portia,5,1,237,Let not that doctor e'er come near my house:,female
22204,The Merchant of Venice,Comedy,Portia,5,1,238,"Since he hath got the jewel that I loved,",female
22205,The Merchant of Venice,Comedy,Portia,5,1,239,"And that which you did swear to keep for me,",female
22206,The Merchant of Venice,Comedy,Portia,5,1,240,I will become as liberal as you;,female
22207,The Merchant of Venice,Comedy,Portia,5,1,241,"I'll not deny him any thing I have,",female
22208,The Merchant of Venice,Comedy,Portia,5,1,242,"No, not my body nor my husband's bed:",female
22209,The Merchant of Venice,Comedy,Portia,5,1,243,"Know him I shall, I am well sure of it:",female
22210,The Merchant of Venice,Comedy,Portia,5,1,244,Lie not a night from home; watch me like Argus:,female
22211,The Merchant of Venice,Comedy,Portia,5,1,245,"If you do not, if I be left alone,",female
22212,The Merchant of Venice,Comedy,Portia,5,1,246,"Now, by mine honour, which is yet mine own,",female
22213,The Merchant of Venice,Comedy,Portia,5,1,247,I'll have that doctor for my bedfellow.,female
22214,The Merchant of Venice,Comedy,Nerissa,5,1,248,And I his clerk; therefore be well advised,female
22215,The Merchant of Venice,Comedy,Nerissa,5,1,249,How you do leave me to mine own protection.,female
22216,The Merchant of Venice,Comedy,Gratiano,5,1,250,"Well, do you so; let not me take him, then;",male
22217,The Merchant of Venice,Comedy,Gratiano,5,1,251,"For if I do, I'll mar the young clerk's pen.",male
22218,The Merchant of Venice,Comedy,Antonio,5,1,252,I am the unhappy subject of these quarrels.,male
22219,The Merchant of Venice,Comedy,Portia,5,1,253,"Sir, grieve not you; you are welcome notwithstanding.",female
22220,The Merchant of Venice,Comedy,Bassanio,5,1,254,"Portia, forgive me this enforced wrong;",male
22221,The Merchant of Venice,Comedy,Bassanio,5,1,255,"And, in the hearing of these many friends,",male
22222,The Merchant of Venice,Comedy,Bassanio,5,1,256,"I swear to thee, even by thine own fair eyes,",male
22223,The Merchant of Venice,Comedy,Bassanio,5,1,257,Wherein I see myself--,male
22224,The Merchant of Venice,Comedy,Portia,5,1,258,Mark you but that!,female
22225,The Merchant of Venice,Comedy,Portia,5,1,259,In both my eyes he doubly sees himself;,female
22226,The Merchant of Venice,Comedy,Portia,5,1,260,"In each eye, one: swear by your double self,",female
22227,The Merchant of Venice,Comedy,Portia,5,1,261,And there's an oath of credit.,female
22228,The Merchant of Venice,Comedy,Bassanio,5,1,262,"Nay, but hear me:",male
22229,The Merchant of Venice,Comedy,Bassanio,5,1,263,"Pardon this fault, and by my soul I swear",male
22230,The Merchant of Venice,Comedy,Bassanio,5,1,264,I never more will break an oath with thee.,male
22231,The Merchant of Venice,Comedy,Antonio,5,1,265,I once did lend my body for his wealth;,male
22232,The Merchant of Venice,Comedy,Antonio,5,1,266,"Which, but for him that had your husband's ring,",male
22233,The Merchant of Venice,Comedy,Antonio,5,1,267,"Had quite miscarried: I dare be bound again,",male
22234,The Merchant of Venice,Comedy,Antonio,5,1,268,"My soul upon the forfeit, that your lord",male
22235,The Merchant of Venice,Comedy,Antonio,5,1,269,Will never more break faith advisedly.,male
22236,The Merchant of Venice,Comedy,Portia,5,1,270,Then you shall be his surety. Give him this,female
22237,The Merchant of Venice,Comedy,Portia,5,1,271,And bid him keep it better than the other.,female
22238,The Merchant of Venice,Comedy,Antonio,5,1,272,"Here, Lord Bassanio; swear to keep this ring.",male
