play_name,genre,character,act,scene,sentence,text,tokens
Richard III,History,Queen Elizabeth,2,1,75,I would to God all strifes were well compounded.,"['would', 'God', 'strifes', 'well', 'compounded']"
Richard III,History,Queen Elizabeth,2,1,76,"My sovereign liege, I do beseech your majesty","['sovereign', 'liege', 'beseech', 'majesty']"
Richard III,History,Queen Elizabeth,2,1,77,To take our brother Clarence to your grace.,"['take', 'brother', 'grace']"
Richard III,History,Gloucester,2,1,78,"Why, madam, have I offer'd love for this","['madam', 'offer', 'love']"
Richard III,History,Gloucester,2,1,79,To be so bouted in this royal presence?,"['bouted', 'royal', 'presence']"
Richard III,History,Gloucester,2,1,80,Who knows not that the noble duke is dead?,"['knows', 'noble', 'duke', 'dead']"
Richard III,History,Gloucester,2,1,81,You do him injury to scorn his corse.,"['injury', 'scorn', 'corse']"
Richard III,History,Rivers,2,1,82,Who knows not he is dead! who knows he is?,"['knows', 'dead', 'knows']"
Richard III,History,Queen Elizabeth,2,1,83,"All seeing heaven, what a world is this!","['seeing', 'heaven', 'world']"
Richard III,History,Buckingham,2,1,84,"Look I so pale, Lord Dorset, as the rest?","['Look', 'pale', 'Lord', 'rest']"
Richard III,History,Dorset,2,1,85,"Ay, my good lord; and no one in this presence","['Ay', 'good', 'lord', 'one', 'presence']"
Richard III,History,Dorset,2,1,86,But his red colour hath forsook his cheeks.,"['red', 'colour', 'forsook', 'cheeks']"
Richard III,History,King Edward Iv,2,1,87,Is Clarence dead? the order was reversed.,"['dead', 'order', 'reversed']"
Richard III,History,Gloucester,2,1,88,"But he, poor soul, by your first order died,","['poor', 'soul', 'first', 'order', 'died']"
Richard III,History,Gloucester,2,1,89,And that a winged Mercury did bear:,"['winged', 'Mercury', 'bear']"
Richard III,History,Gloucester,2,1,90,"Some tardy cripple bore the countermand,","['tardy', 'cripple', 'bore', 'countermand']"
Richard III,History,Gloucester,2,1,91,That came too lag to see him buried.,"['came', 'lag', 'see', 'buried']"
Richard III,History,Gloucester,2,1,92,"God grant that some, less noble and less loyal,","['God', 'grant', 'less', 'noble', 'less', 'loyal']"
Richard III,History,Gloucester,2,1,93,"Nearer in bloody thoughts, but not in blood,","['Nearer', 'bloody', 'thoughts', 'blood']"
Richard III,History,Gloucester,2,1,94,"Deserve not worse than wretched Clarence did,","['Deserve', 'worse', 'wretched']"
Richard III,History,Gloucester,2,1,95,And yet go current from suspicion!,"['yet', 'go', 'current', 'suspicion']"
Richard III,History,Derby,2,1,96,"A boon, my sovereign, for my service done!","['boon', 'sovereign', 'service', 'done']"
Richard III,History,King Edward Iv,2,1,97,"I pray thee, peace: my soul is full of sorrow.","['pray', 'peace', 'soul', 'full', 'sorrow']"
Richard III,History,Derby,2,1,98,"I will not rise, unless your highness grant.","['rise', 'unless', 'highness', 'grant']"
Richard III,History,King Edward Iv,2,1,99,Then speak at once what is it thou demand'st.,"['speak', ""demand'st""]"
Richard III,History,Derby,2,1,100,"The forfeit, sovereign, of my servant's life;","['forfeit', 'sovereign', 'servant', 'life']"
Richard III,History,Derby,2,1,101,Who slew to-day a righteous gentleman,"['slew', 'to-day', 'righteous', 'gentleman']"
Richard III,History,Derby,2,1,102,Lately attendant on the Duke of Norfolk.,"['Lately', 'attendant', 'Duke']"
Richard III,History,King Edward Iv,2,1,103,"Have a tongue to doom my brother's death,","['tongue', 'doom', 'brother', 'death']"
Richard III,History,King Edward Iv,2,1,104,And shall the same give pardon to a slave?,"['shall', 'give', 'pardon', 'slave']"
Richard III,History,King Edward Iv,2,1,105,"My brother slew no man; his fault was thought,","['brother', 'slew', 'man', 'fault', 'thought']"
Richard III,History,King Edward Iv,2,1,106,And yet his punishment was cruel death.,"['yet', 'punishment', 'cruel', 'death']"
Richard III,History,King Edward Iv,2,1,107,"Who sued to me for him? who, in my rage,","['sued', 'rage']"
Richard III,History,King Edward Iv,2,1,108,"Kneel'd at my feet, and bade me be advised","['Kneel', 'feet', 'bade', 'advised']"
Richard III,History,King Edward Iv,2,1,109,Who spake of brotherhood? who spake of love?,"['spake', 'brotherhood', 'spake', 'love']"
Richard III,History,King Edward Iv,2,1,110,Who told me how the poor soul did forsake,"['told', 'poor', 'soul', 'forsake']"
Richard III,History,King Edward Iv,2,1,111,"The mighty Warwick, and did fight for me?","['mighty', 'Warwick', 'fight']"
Richard III,History,King Edward Iv,2,1,112,"Who told me, in the field by Tewksbury","['told', 'field', 'Tewksbury']"
Richard III,History,King Edward Iv,2,1,113,"When Oxford had me down, he rescued me,",['rescued']
Richard III,History,King Edward Iv,2,1,114,"And said, 'Dear brother, live, and be a king'?","['said', ""'Dear"", 'brother', 'live', 'king']"
Richard III,History,King Edward Iv,2,1,115,"Who told me, when we both lay in the field","['told', 'lay', 'field']"
Richard III,History,King Edward Iv,2,1,116,"Frozen almost to death, how he did lap me","['Frozen', 'almost', 'death', 'lap']"
Richard III,History,King Edward Iv,2,1,117,"Even in his own garments, and gave himself,","['Even', 'garments', 'gave']"
Richard III,History,King Edward Iv,2,1,118,"All thin and naked, to the numb cold night?","['thin', 'naked', 'numb', 'cold', 'night']"
Richard III,History,King Edward Iv,2,1,119,All this from my remembrance brutish wrath,"['remembrance', 'brutish', 'wrath']"
Richard III,History,King Edward Iv,2,1,120,"Sinfully pluck'd, and not a man of you","['Sinfully', 'pluck', 'man']"
Richard III,History,King Edward Iv,2,1,121,Had so much grace to put it in my mind.,"['much', 'grace', 'put', 'mind']"
Richard III,History,King Edward Iv,2,1,122,But when your carters or your waiting-vassals,"['carters', 'waiting-vassals']"
Richard III,History,King Edward Iv,2,1,123,"Have done a drunken slaughter, and defaced","['done', 'drunken', 'slaughter', 'defaced']"
Richard III,History,King Edward Iv,2,1,124,"The precious image of our dear Redeemer,","['precious', 'image', 'dear', 'Redeemer']"
Richard III,History,King Edward Iv,2,1,125,"You straight are on your knees for pardon, pardon;","['straight', 'knees', 'pardon', 'pardon']"
Richard III,History,King Edward Iv,2,1,126,"And I unjustly too, must grant it you","['unjustly', 'must', 'grant']"
Richard III,History,King Edward Iv,2,1,127,"But for my brother not a man would speak,","['brother', 'man', 'would', 'speak']"
Richard III,History,King Edward Iv,2,1,128,"Nor I, ungracious, speak unto myself","['ungracious', 'speak', 'unto']"
Richard III,History,King Edward Iv,2,1,129,"For him, poor soul. The proudest of you all","['poor', 'soul', 'proudest']"
Richard III,History,King Edward Iv,2,1,130,Have been beholding to him in his life;,"['beholding', 'life']"
Richard III,History,King Edward Iv,2,1,131,Yet none of you would once plead for his life.,"['Yet', 'none', 'would', 'plead', 'life']"
Richard III,History,King Edward Iv,2,1,132,"O God, I fear thy justice will take hold","['God', 'fear', 'justice', 'take', 'hold']"
Richard III,History,King Edward Iv,2,1,133,"On me, and you, and mine, and yours for this!",[]
Richard III,History,King Edward Iv,2,1,134,"Come, Hastings, help me to my closet.","['Come', 'help', 'closet']"
Richard III,History,King Edward Iv,2,1,135,"Oh, poor Clarence!","['Oh', 'poor']"
Richard III,History,Gloucester,2,1,136,This is the fruit of rashness! Mark'd you not,"['fruit', 'rashness', 'Mark']"
Richard III,History,Gloucester,2,1,137,How that the guilty kindred of the queen,"['guilty', 'kindred', 'queen']"
Richard III,History,Gloucester,2,1,138,Look'd pale when they did hear of Clarence' death?,"['Look', 'pale', 'hear', 'death']"
Richard III,History,Gloucester,2,1,139,"O, they did urge it still unto the king!","['urge', 'still', 'unto', 'king']"
Richard III,History,Gloucester,2,1,140,"God will revenge it. But come, let us in,","['God', 'revenge', 'come', 'let']"
Richard III,History,Gloucester,2,1,141,To comfort Edward with our company.,"['comfort', 'Edward', 'company']"
Richard III,History,Buckingham,2,1,142,We wait upon your grace.,"['wait', 'upon', 'grace']"
Richard III,History,Boy,2,2,1,"Tell me, good grandam, is our father dead?","['Tell', 'good', 'grandam', 'father', 'dead']"
Richard III,History,Duchess Of York,2,2,2,"No, boy.",['boy']
Richard III,History,Boy,2,2,3,"Why do you wring your hands, and beat your breast,","['wring', 'hands', 'beat', 'breast']"
Richard III,History,Boy,2,2,4,"And cry 'O Clarence, my unhappy son!'","['cry', 'unhappy', 'son']"
Richard III,History,Girl,2,2,5,"Why do you look on us, and shake your head,","['look', 'shake', 'head']"
Richard III,History,Girl,2,2,6,"And call us wretches, orphans, castaways","['call', 'wretches', 'orphans', 'castaways']"
Richard III,History,Girl,2,2,7,If that our noble father be alive?,"['noble', 'father', 'alive']"
Richard III,History,Duchess Of York,2,2,8,"My pretty cousins, you mistake me much;","['pretty', 'cousins', 'mistake', 'much']"
Richard III,History,Duchess Of York,2,2,9,I do lament the sickness of the king.,"['lament', 'sickness', 'king']"
Richard III,History,Duchess Of York,2,2,10,"As loath to lose him, not your father's death;","['loath', 'lose', 'father', 'death']"
Richard III,History,Duchess Of York,2,2,11,It were lost sorrow to wail one that's lost.,"['lost', 'sorrow', 'wail', 'one', 'lost']"
Richard III,History,Boy,2,2,12,"Then, grandam, you conclude that he is dead.","['grandam', 'conclude', 'dead']"
Richard III,History,Boy,2,2,13,The king my uncle is to blame for this:,"['king', 'uncle', 'blame']"
Richard III,History,Boy,2,2,14,God will revenge it; whom I will importune,"['God', 'revenge', 'importune']"
Richard III,History,Boy,2,2,15,With daily prayers all to that effect.,"['daily', 'prayers', 'effect']"
Richard III,History,Girl,2,2,16,And so will I.,[]
Richard III,History,Duchess Of York,2,2,17,"Peace, children, peace! the king doth love you well:","['Peace', 'children', 'peace', 'king', 'doth', 'love', 'well']"
Richard III,History,Duchess Of York,2,2,18,"Incapable and shallow innocents,","['Incapable', 'shallow', 'innocents']"
Richard III,History,Duchess Of York,2,2,19,You cannot guess who caused your father's death.,"['guess', 'caused', 'father', 'death']"
Richard III,History,Boy,2,2,20,"Grandam, we can; for my good uncle Gloucester","['Grandam', 'good', 'uncle']"
Richard III,History,Boy,2,2,21,"Told me, the king, provoked by the queen,","['Told', 'king', 'provoked', 'queen']"
Richard III,History,Boy,2,2,22,Devised impeachments to imprison him :,"['Devised', 'impeachments', 'imprison']"
Richard III,History,Boy,2,2,23,"And when my uncle told me so, he wept,","['uncle', 'told', 'wept']"
Richard III,History,Boy,2,2,24,"And hugg'd me in his arm, and kindly kiss'd my cheek;","['hugg', 'arm', 'kindly', 'kiss', 'cheek']"
Richard III,History,Boy,2,2,25,"Bade me rely on him as on my father,","['Bade', 'rely', 'father']"
Richard III,History,Boy,2,2,26,And he would love me dearly as his child.,"['would', 'love', 'dearly', 'child']"
Richard III,History,Duchess Of York,2,2,27,"Oh, that deceit should steal such gentle shapes,","['Oh', 'deceit', 'steal', 'gentle', 'shapes']"
Richard III,History,Duchess Of York,2,2,28,And with a virtuous vizard hide foul guile!,"['virtuous', 'vizard', 'hide', 'foul', 'guile']"
Richard III,History,Duchess Of York,2,2,29,"He is my son; yea, and therein my shame;","['son', 'yea', 'therein', 'shame']"
Richard III,History,Duchess Of York,2,2,30,Yet from my dugs he drew not this deceit.,"['Yet', 'dugs', 'drew', 'deceit']"
Richard III,History,Boy,2,2,31,"Think you my uncle did dissemble, grandam?","['Think', 'uncle', 'dissemble', 'grandam']"
Richard III,History,Duchess Of York,2,2,32,"Ay, boy.","['Ay', 'boy']"
Richard III,History,Boy,2,2,33,I cannot think it. Hark! what noise is this?,"['think', 'Hark', 'noise']"
Richard III,History,Queen Elizabeth,2,2,34,"Oh, who shall hinder me to wail and weep,","['Oh', 'shall', 'hinder', 'wail', 'weep']"
Richard III,History,Queen Elizabeth,2,2,35,"To chide my fortune, and torment myself?","['chide', 'fortune', 'torment']"
Richard III,History,Queen Elizabeth,2,2,36,"I'll join with black despair against my soul,","['join', 'black', 'despair', 'soul']"
Richard III,History,Queen Elizabeth,2,2,37,And to myself become an enemy.,"['become', 'enemy']"
Richard III,History,Duchess Of York,2,2,38,What means this scene of rude impatience?,"['means', 'scene', 'rude', 'impatience']"
Richard III,History,Queen Elizabeth,2,2,39,To make an act of tragic violence:,"['make', 'act', 'tragic', 'violence']"
Richard III,History,Queen Elizabeth,2,2,40,"Edward, my lord, your son, our king, is dead.","['Edward', 'lord', 'son', 'king', 'dead']"
Richard III,History,Queen Elizabeth,2,2,41,Why grow the branches now the root is wither'd?,"['grow', 'branches', 'root', 'wither']"
Richard III,History,Queen Elizabeth,2,2,42,Why wither not the leaves the sap being gone?,"['wither', 'leaves', 'sap', 'gone']"
Richard III,History,Queen Elizabeth,2,2,43,"If you will live, lament; if die, be brief,","['live', 'lament', 'die', 'brief']"
Richard III,History,Queen Elizabeth,2,2,44,That our swift-winged souls may catch the king's;,"['swift-winged', 'souls', 'may', 'catch', 'king']"
Richard III,History,Queen Elizabeth,2,2,45,"Or, like obedient subjects, follow him","['like', 'obedient', 'subjects', 'follow']"
Richard III,History,Queen Elizabeth,2,2,46,To his new kingdom of perpetual rest.,"['new', 'kingdom', 'perpetual', 'rest']"
Richard III,History,Duchess Of York,2,2,47,"Ah, so much interest have I in thy sorrow","['Ah', 'much', 'interest', 'sorrow']"
Richard III,History,Duchess Of York,2,2,48,As I had title in thy noble husband!,"['title', 'noble', 'husband']"
Richard III,History,Duchess Of York,2,2,49,"I have bewept a worthy husband's death,","['bewept', 'worthy', 'husband', 'death']"
Richard III,History,Duchess Of York,2,2,50,And lived by looking on his images:,"['lived', 'looking', 'images']"
Richard III,History,Duchess Of York,2,2,51,But now two mirrors of his princely semblance,"['two', 'mirrors', 'princely', 'semblance']"
Richard III,History,Duchess Of York,2,2,52,"Are crack'd in pieces by malignant death,","['crack', 'pieces', 'malignant', 'death']"
Richard III,History,Duchess Of York,2,2,53,"And I for comfort have but one false glass,","['comfort', 'one', 'false', 'glass']"
Richard III,History,Duchess Of York,2,2,54,Which grieves me when I see my shame in him.,"['grieves', 'see', 'shame']"
Richard III,History,Duchess Of York,2,2,55,"Thou art a widow; yet thou art a mother,","['widow', 'yet', 'mother']"
Richard III,History,Duchess Of York,2,2,56,And hast the comfort of thy children left thee:,"['comfort', 'children', 'left']"
Richard III,History,Duchess Of York,2,2,57,"But death hath snatch'd my husband from mine arms,","['death', 'snatch', 'husband', 'arms']"
